0.15,133.5728228,178.1624169,228.8274243
0.25,481.910841,610.3124631,836.4770056
0.35,1084.316329,1646.122768,2046.293068
0.45,2010.645162,2991.529838,3669.282231
0.55,3410.778768,4554.681913,6365.361989
0.65,5396.487305,7479.605653,9858.122901
0.75,7821.18198,11472.04124,14741.35974
0.85,10315.18024,16703.49836,21074.3616
0.95,13359.54854,23344.58032,29042.85461
1.05,16827.5685,31528.12049,38649.81823
