2.449999038052485645e+01,2.300258053718278362e+01,2.149004534188775750e+01,1.997751014659273139e+01,1.846497495129770527e+01,1.695243975600268271e+01,1.543990456070765660e+01,1.392736936541263226e+01,1.241483417011760615e+01,1.090229897482258004e+01
1.375580799859761555e+03,6.973664435173207039e+02,4.203841567402225223e+02,2.899342258393324414e+02,2.188472537993426954e+02,1.752520503985017797e+02,1.460399283676461550e+02,1.251553080546238448e+02,1.094927894949674112e+02,9.731366972329277587e+01
